ReleaseURL,Release,Gross,Theaters,TotalGross,ReleaseDate,DistributorURL,Distributor,datetime,Month
/release/rl2555545089/?ref_=bo_yld_table_514,Four Seasons Lodge,"$15,424",3,"$58,334",Nov 11,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_514&rf=mojo_yld_table_514,First Run,2010-11-11,11
/release/rl1044678145/?ref_=bo_yld_table_515,The Beaches of Agnès,"$15,393",7,"$239,711",Jul 2,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_515&rf=mojo_yld_table_515,The Cinema Guild,2010-07-02,7
/release/rl1483179521/?ref_=bo_yld_table_516,Nine Nation Animation,"$15,370",2,"$38,382",Sep 29,https://pro.imdb.com/company/co0184332/boxoffice/?view=releases&ref_=mojo_yld_table_516&rf=mojo_yld_table_516,The World According to Shorts,2010-09-29,9
/release/rl3344926209/?ref_=bo_yld_table_517,Le combat dans l'île,"$14,966",1,"$50,039",Jun 12,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_517&rf=mojo_yld_table_517,The Film Desk,2010-06-12,6
/release/rl141264385/?ref_=bo_yld_table_518,"Police, Adjective","$14,782",8,"$53,206",Dec 23,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_518&rf=mojo_yld_table_518,IFC Films,2010-12-23,12
/release/rl1786152449/?ref_=bo_yld_table_519,The Two Escobars,"$14,457",1,"$14,457",Aug 27,https://pro.imdb.com/company/co0309790/boxoffice/?view=releases&ref_=mojo_yld_table_519&rf=mojo_yld_table_519,All Rise Films,2010-08-27,8
/release/rl1064404481/?ref_=bo_yld_table_520,Shoah,"$14,134",1,"$20,175",Dec 10,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_520&rf=mojo_yld_table_520,IFC Films,2010-12-10,12
/release/rl3830810113/?ref_=bo_yld_table_521,Ghetto Physics,"$14,034",9,"$14,034",Oct 8,https://pro.imdb.com/company/co0016710/boxoffice/?view=releases&ref_=mojo_yld_table_521&rf=mojo_yld_table_521,The Samuel Goldwyn Company,2010-10-08,10
/release/rl776898049/?ref_=bo_yld_table_522,Don McKay,"$13,722",7,"$13,722",Apr 2,https://pro.imdb.com/company/co0013585/boxoffice/?view=releases&ref_=mojo_yld_table_522&rf=mojo_yld_table_522,Image Entertainment,2010-04-02,4
/release/rl2741601793/?ref_=bo_yld_table_523,Paper Man,"$13,514",3,"$13,514",Apr 23,https://pro.imdb.com/company/co0028092/boxoffice/?view=releases&ref_=mojo_yld_table_523&rf=mojo_yld_table_523,MPI Media Group,2010-04-23,4
/release/rl324896257/?ref_=bo_yld_table_524,Jim,"$13,000",1,"$13,000",Oct 8,https://pro.imdb.com/company/co0295126/boxoffice/?view=releases&ref_=mojo_yld_table_524&rf=mojo_yld_table_524,Area 23a,2010-10-08,10
/release/rl3847521793/?ref_=bo_yld_table_525,Good Hair,"$12,624",466,"$4,157,223",Oct 9,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_525&rf=mojo_yld_table_525,Roadside Attractions,2010-10-09,10
/release/rl157386241/?ref_=bo_yld_table_526,The Living Wake,"$12,155",1,"$12,232",May 14,https://pro.imdb.com/company/co0203045/boxoffice/?view=releases&ref_=mojo_yld_table_526&rf=mojo_yld_table_526,Mangusta Productions,2010-05-14,5
/release/rl89949697/?ref_=bo_yld_table_527,The Kids Grow Up,"$12,095",1,"$12,095",Oct 29,https://pro.imdb.com/company/co0142907/boxoffice/?view=releases&ref_=mojo_yld_table_527&rf=mojo_yld_table_527,Shadow Distribution,2010-10-29,10
/release/rl2169406977/?ref_=bo_yld_table_528,The Dry Land,"$11,777",5,"$11,777",Jul 30,https://pro.imdb.com/company/co0134711/boxoffice/?view=releases&ref_=mojo_yld_table_528&rf=mojo_yld_table_528,Freestyle Releasing,2010-07-30,7
/release/rl2724759041/?ref_=bo_yld_table_529,Picture Me,"$11,732",1,"$12,008",Sep 17,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_529&rf=mojo_yld_table_529,Strand Releasing,2010-09-17,9
/release/rl393971201/?ref_=bo_yld_table_530,White Wedding,"$11,710",4,"$11,710",Sep 3,https://pro.imdb.com/company/co0115760/boxoffice/?view=releases&ref_=mojo_yld_table_530&rf=mojo_yld_table_530,Dada Films,2010-09-03,9
/release/rl1701807617/?ref_=bo_yld_table_531,Salt of This Sea,"$11,662",2,"$11,662",Aug 13,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_531&rf=mojo_yld_table_531,Lorber Films,2010-08-13,8
/release/rl3461187073/?ref_=bo_yld_table_532,The Damned United,"$11,630",45,"$449,865",Oct 9,https://pro.imdb.com/company/co0014453/boxoffice/?view=releases&ref_=mojo_yld_table_532&rf=mojo_yld_table_532,Sony Pictures Classics,2010-10-09,10
/release/rl3178857985/?ref_=bo_yld_table_533,Violet Tendencies,"$11,591",1,"$13,304",Nov 5,https://pro.imdb.com/company/co0127608/boxoffice/?view=releases&ref_=mojo_yld_table_533&rf=mojo_yld_table_533,Embrem Entertainment,2010-11-05,11
/release/rl2839578113/?ref_=bo_yld_table_534,After the Cup: Sons of Sakhnin United,"$11,538",3,"$11,538",May 21,https://pro.imdb.com/company/co0245001/boxoffice/?view=releases&ref_=mojo_yld_table_534&rf=mojo_yld_table_534,Variance Films,2010-05-21,5
/release/rl3363145217/?ref_=bo_yld_table_535,Terkel in Trouble,"$11,481",2,"$10,783",Mar 26,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_535&rf=mojo_yld_table_535,Indican Pictures,2010-03-26,3
/release/rl2001438209/?ref_=bo_yld_table_536,Cherry,"$11,362",3,"$11,362",Oct 8,https://pro.imdb.com/company/co0096337/boxoffice/?view=releases&ref_=mojo_yld_table_536&rf=mojo_yld_table_536,Abramorama,2010-10-08,10
/release/rl1380681217/?ref_=bo_yld_table_537,Children of Invention,"$11,183",2,"$11,183",Mar 12,-,-,2010-03-12,3
/release/rl125011457/?ref_=bo_yld_table_538,Spring Fever,"$10,824",2,"$10,824",Jun 4,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_538&rf=mojo_yld_table_538,Strand Releasing,2010-06-04,6
/release/rl3697444353/?ref_=bo_yld_table_539,Mississippi Mermaid,"$10,678",1,"$33,216",Jul 10,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_539&rf=mojo_yld_table_539,The Film Desk,2010-07-10,7
/release/rl2203223553/?ref_=bo_yld_table_540,Frankie & Alice,"$10,670",1,"$10,670",Dec 10,https://pro.imdb.com/company/co0134711/boxoffice/?view=releases&ref_=mojo_yld_table_540&rf=mojo_yld_table_540,Freestyle Releasing,2010-12-10,12
/release/rl4185490945/?ref_=bo_yld_table_541,Waiting for Armageddon,"$10,501",1,"$10,501",Jan 8,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_541&rf=mojo_yld_table_541,First Run,2010-01-08,1
/release/rl2455930369/?ref_=bo_yld_table_542,The Milk of Sorrow,"$10,462",2,"$10,462",Aug 27,https://pro.imdb.com/company/co0128842/boxoffice/?view=releases&ref_=mojo_yld_table_542&rf=mojo_yld_table_542,Olive Films,2010-08-27,8
/release/rl4098590209/?ref_=bo_yld_table_543,Circle,"$10,024",2,"$10,024",Aug 27,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_543&rf=mojo_yld_table_543,Indican Pictures,2010-08-27,8
/release/rl2421720577/?ref_=bo_yld_table_544,"Hugh Hefner: Playboy, Activist and Rebel","$10,000",4,"$10,000",Jul 30,https://pro.imdb.com/company/co0271973/boxoffice/?view=releases&ref_=mojo_yld_table_544&rf=mojo_yld_table_544,Phase 4 Films,2010-07-30,7
/release/rl4100883969/?ref_=bo_yld_table_545,Shanghai Red,"$9,880",3,"$30,353",Feb 12,https://pro.imdb.com/company/co0034057/boxoffice/?view=releases&ref_=mojo_yld_table_545&rf=mojo_yld_table_545,Indican Pictures,2010-02-12,2
/release/rl1867417089/?ref_=bo_yld_table_546,Down Terrace,"$9,812",2,"$9,812",Oct 15,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_546&rf=mojo_yld_table_546,Magnolia Pictures,2010-10-15,10
/release/rl2641528321/?ref_=bo_yld_table_547,Summer Wars,"$9,381",11,"$80,768",Dec 24,https://pro.imdb.com/company/co0255038/boxoffice/?view=releases&ref_=mojo_yld_table_547&rf=mojo_yld_table_547,GKIDS,2010-12-24,12
/release/rl2926937601/?ref_=bo_yld_table_548,The Taqwacores,"$9,347",2,"$11,445",Oct 22,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_548&rf=mojo_yld_table_548,Strand Releasing,2010-10-22,10
/release/rl662341121/?ref_=bo_yld_table_549,Wonderful World,"$9,309",4,"$9,309",Jan 8,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_549&rf=mojo_yld_table_549,Magnolia Pictures,2010-01-08,1
/release/rl1279886849/?ref_=bo_yld_table_550,Brotherhood,"$8,979",1,"$8,979",Aug 6,https://pro.imdb.com/company/co0128842/boxoffice/?view=releases&ref_=mojo_yld_table_550&rf=mojo_yld_table_550,Olive Films,2010-08-06,8
/release/rl2154202625/?ref_=bo_yld_table_551,Only When I Dance,"$8,738",1,"$8,738",Jul 2,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_551&rf=mojo_yld_table_551,Film Movement,2010-07-02,7
/release/rl3175712257/?ref_=bo_yld_table_552,Brutal Beauty: Tales of the Rose City Rollers,"$8,584",2,"$9,677",Jan 8,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_552&rf=mojo_yld_table_552,Cinema Purgatorio,2010-01-08,1
/release/rl3967452673/?ref_=bo_yld_table_553,Youssou Ndour: I Bring What I Love,"$8,296",7,"$172,225",Jun 12,https://pro.imdb.com/company/co0142907/boxoffice/?view=releases&ref_=mojo_yld_table_553&rf=mojo_yld_table_553,Shadow Distribution,2010-06-12,6
/release/rl4047734273/?ref_=bo_yld_table_554,Amreeka,"$8,264",40,"$627,436",Sep 4,https://pro.imdb.com/company/co0223903/boxoffice/?view=releases&ref_=mojo_yld_table_554&rf=mojo_yld_table_554,National Geographic Entertainment,2010-09-04,9
/release/rl1061389825/?ref_=bo_yld_table_555,All About Evil,"$7,995",1,"$7,995",Jul 9,-,-,2010-07-09,7
/release/rl1047692801/?ref_=bo_yld_table_556,Stolen,"$7,943",2,"$7,943",Mar 12,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_556&rf=mojo_yld_table_556,IFC Films,2010-03-12,3
/release/rl3831858689/?ref_=bo_yld_table_557,Mugabe and the White African,"$7,924",1,"$7,924",Jul 23,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_557&rf=mojo_yld_table_557,First Run,2010-07-23,7
/release/rl3378677249/?ref_=bo_yld_table_558,The Missing Person,"$7,874",3,"$17,896",Nov 20,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_558&rf=mojo_yld_table_558,Strand Releasing,2010-11-20,11
/release/rl88966657/?ref_=bo_yld_table_559,The Cove,"$7,699",56,"$857,005",Jul 31,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_559&rf=mojo_yld_table_559,Roadside Attractions,2010-07-31,7
/release/rl1316324865/?ref_=bo_yld_table_560,Tales from the Script,"$7,535",1,"$7,535",Mar 12,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_560&rf=mojo_yld_table_560,First Run,2010-03-12,3
/release/rl1266058753/?ref_=bo_yld_table_561,Udaan,"$7,461",2,"$7,461",Jul 16,https://pro.imdb.com/company/co0131238/boxoffice/?view=releases&ref_=mojo_yld_table_561&rf=mojo_yld_table_561,UTV Motion Pictures,2010-07-16,7
/release/rl3128198657/?ref_=bo_yld_table_562,The Thorn in the Heart,"$7,376",1,"$7,376",Apr 2,https://pro.imdb.com/company/co0166963/boxoffice/?view=releases&ref_=mojo_yld_table_562&rf=mojo_yld_table_562,Oscilloscope,2010-04-02,4
/release/rl1146455553/?ref_=bo_yld_table_563,Gangster's Paradise: Jerusalema,"$7,294",4,"$7,294",Jun 11,https://pro.imdb.com/company/co0249289/boxoffice/?view=releases&ref_=mojo_yld_table_563&rf=mojo_yld_table_563,Anchor Bay Films,2010-06-11,6
/release/rl89556481/?ref_=bo_yld_table_564,Happiness Runs,"$7,199",2,"$7,199",May 7,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_564&rf=mojo_yld_table_564,Strand Releasing,2010-05-07,5
/release/rl2588771841/?ref_=bo_yld_table_565,Crude,"$7,154",7,"$170,295",Sep 9,https://pro.imdb.com/company/co0582768/boxoffice/?view=releases&ref_=mojo_yld_table_565&rf=mojo_yld_table_565,First Run,2010-09-09,9
/release/rl2137097729/?ref_=bo_yld_table_566,Logan,"$7,137",1,"$7,137",Sep 10,-,-,2010-09-10,9
/release/rl3764553217/?ref_=bo_yld_table_567,Misconceptions,"$6,892",2,"$6,892",Jan 22,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_567&rf=mojo_yld_table_567,Regent Releasing,2010-01-22,1
/release/rl525305345/?ref_=bo_yld_table_568,Departures,"$6,804",27,"$1,498,210",May 29,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_568&rf=mojo_yld_table_568,Regent Releasing,2010-05-29,5
/release/rl2924709377/?ref_=bo_yld_table_569,Finding Bliss,"$6,783",1,"$6,783",Jun 4,https://pro.imdb.com/company/co0271973/boxoffice/?view=releases&ref_=mojo_yld_table_569&rf=mojo_yld_table_569,Phase 4 Films,2010-06-04,6
/release/rl2019722753/?ref_=bo_yld_table_570,Mercy,"$6,780",2,"$6,780",Apr 30,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_570&rf=mojo_yld_table_570,IFC Films,2010-04-30,4
/release/rl3144517121/?ref_=bo_yld_table_571,Regina Spektor Live in London,"$6,684",9,"$6,684",Nov 19,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_571&rf=mojo_yld_table_571,Cinema Purgatorio,2010-11-19,11
/release/rl1196328449/?ref_=bo_yld_table_572,Dream Boy,"$6,534",1,"$6,534",Mar 26,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_572&rf=mojo_yld_table_572,Regent Releasing,2010-03-26,3
/release/rl2440463873/?ref_=bo_yld_table_573,Under Our Skin,"$6,526",6,"$98,548",Jun 19,https://pro.imdb.com/company/co0142907/boxoffice/?view=releases&ref_=mojo_yld_table_573&rf=mojo_yld_table_573,Shadow Distribution,2010-06-19,6
/release/rl3864626689/?ref_=bo_yld_table_574,Home,"$6,447",2,"$15,925",Nov 27,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_574&rf=mojo_yld_table_574,Lorber Films,2010-11-27,11
/release/rl1952810497/?ref_=bo_yld_table_575,Monsieur Verdoux,"$6,393",2,"$64,636",Mar 14,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_575&rf=mojo_yld_table_575,The Film Desk,2010-03-14,3
/release/rl2071496193/?ref_=bo_yld_table_576,Watercolors,"$6,305",2,"$6,305",Jan 22,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_576&rf=mojo_yld_table_576,Regent Releasing,2010-01-22,1
/release/rl927237633/?ref_=bo_yld_table_577,BearCity,"$6,000",1,"$6,000",Oct 22,https://pro.imdb.com/company/co0057093/boxoffice/?view=releases&ref_=mojo_yld_table_577&rf=mojo_yld_table_577,TLA Releasing,2010-10-22,10
/release/rl1550419457/?ref_=bo_yld_table_578,Oy Vey! My Son Is Gay!!,"$5,958",5,"$89,507",Dec 24,-,-,2010-12-24,12
/release/rl3681256961/?ref_=bo_yld_table_579,Sweethearts of the Prison Rodeo,"$5,922",2,"$5,922",Sep 17,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_579&rf=mojo_yld_table_579,Cinema Purgatorio,2010-09-17,9
/release/rl3059910145/?ref_=bo_yld_table_580,The Fall of Night,"$5,673",7,"$5,673",Sep 10,-,-,2010-09-10,9
/release/rl24872449/?ref_=bo_yld_table_581,Whiz Kids,"$5,386",2,"$5,386",Jun 4,https://pro.imdb.com/company/co0142907/boxoffice/?view=releases&ref_=mojo_yld_table_581&rf=mojo_yld_table_581,Shadow Distribution,2010-06-04,6
/release/rl3329263105/?ref_=bo_yld_table_582,Speed-Dating,"$5,240",1,"$5,240",Jun 4,https://pro.imdb.com/company/co0192679/boxoffice/?view=releases&ref_=mojo_yld_table_582&rf=mojo_yld_table_582,Rockstone Releasing,2010-06-04,6
/release/rl2555020801/?ref_=bo_yld_table_583,Come Undone,"$5,208",2,"$10,035",Dec 3,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_583&rf=mojo_yld_table_583,Film Movement,2010-12-03,12
/release/rl1816430081/?ref_=bo_yld_table_584,Beeswax,"$5,151",3,"$46,590",Aug 7,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_584&rf=mojo_yld_table_584,The Cinema Guild,2010-08-07,8
/release/rl3598353921/?ref_=bo_yld_table_585,Zenith,"$4,887",4,"$7,862",Oct 1,https://pro.imdb.com/company/co0245223/boxoffice/?view=releases&ref_=mojo_yld_table_585&rf=mojo_yld_table_585,Cinema Purgatorio,2010-10-01,10
/release/rl141723137/?ref_=bo_yld_table_586,The Strange Case of Angelica,"$4,808",2,"$50,135",Dec 29,https://pro.imdb.com/company/co0014382/boxoffice/?view=releases&ref_=mojo_yld_table_586&rf=mojo_yld_table_586,The Cinema Guild,2010-12-29,12
/release/rl1734968833/?ref_=bo_yld_table_587,The Oxford Murders,"$4,803",2,"$4,803",Aug 6,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_587&rf=mojo_yld_table_587,Magnolia Pictures,2010-08-06,8
/release/rl1701742081/?ref_=bo_yld_table_588,The September Issue,"$4,695",143,"$3,820,067",Aug 28,https://pro.imdb.com/company/co0017716/boxoffice/?view=releases&ref_=mojo_yld_table_588&rf=mojo_yld_table_588,Roadside Attractions,2010-08-28,8
/release/rl1297516033/?ref_=bo_yld_table_589,Harmony and Me,"$4,596",1,"$20,099",Sep 18,-,-,2010-09-18,9
/release/rl3865019905/?ref_=bo_yld_table_590,The Law,"$4,447",1,"$17,351",Jun 23,https://pro.imdb.com/company/co0166963/boxoffice/?view=releases&ref_=mojo_yld_table_590&rf=mojo_yld_table_590,Oscilloscope,2010-06-23,6
/release/rl524781057/?ref_=bo_yld_table_591,Big Fan,"$4,413",15,"$234,540",Aug 28,https://pro.imdb.com/company/co0130608/boxoffice/?view=releases&ref_=mojo_yld_table_591&rf=mojo_yld_table_591,First Independent Pictures,2010-08-28,8
/release/rl1499235841/?ref_=bo_yld_table_592,The Flower of Kim Jong II,"$4,362",1,"$4,362",Mar 19,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_592&rf=mojo_yld_table_592,Lorber Films,2010-03-19,3
/release/rl239764993/?ref_=bo_yld_table_593,Cloud 9,"$4,297",8,"$91,675",Aug 14,https://pro.imdb.com/company/co0235025/boxoffice/?view=releases&ref_=mojo_yld_table_593&rf=mojo_yld_table_593,Music Box Films,2010-08-14,8
/release/rl2354480641/?ref_=bo_yld_table_594,The Headless Woman,"$4,222",3,"$100,177",Aug 19,https://pro.imdb.com/company/co0035339/boxoffice/?view=releases&ref_=mojo_yld_table_594&rf=mojo_yld_table_594,Strand Releasing,2010-08-19,8
/release/rl962168321/?ref_=bo_yld_table_595,Helena from the Wedding,"$4,190",1,"$4,190",Nov 12,https://pro.imdb.com/company/co0087326/boxoffice/?view=releases&ref_=mojo_yld_table_595&rf=mojo_yld_table_595,Film Movement,2010-11-12,11
/release/rl845841921/?ref_=bo_yld_table_596,Promised Lands,"$4,149",1,"$4,546",Feb 5,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_596&rf=mojo_yld_table_596,The Film Desk,2010-02-05,2
/release/rl4250633729/?ref_=bo_yld_table_597,Inhale,"$4,115",2,"$4,115",Oct 22,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_597&rf=mojo_yld_table_597,IFC Films,2010-10-22,10
/release/rl4284319233/?ref_=bo_yld_table_598,Just Say Love,"$3,944",1,"$3,944",Mar 26,https://pro.imdb.com/company/co0118524/boxoffice/?view=releases&ref_=mojo_yld_table_598&rf=mojo_yld_table_598,Regent Releasing,2010-03-26,3
/release/rl3260777985/?ref_=bo_yld_table_599,In/Significant Others,"$3,763",1,"$3,763",May 14,https://pro.imdb.com/company/co0235708/boxoffice/?view=releases&ref_=mojo_yld_table_599&rf=mojo_yld_table_599,North Poplar Pictures,2010-05-14,5
/release/rl1266386433/?ref_=bo_yld_table_600,The Wild Child,"$3,762",2,"$65,051",Nov 7,https://pro.imdb.com/company/co0232857/boxoffice/?view=releases&ref_=mojo_yld_table_600&rf=mojo_yld_table_600,The Film Desk,2010-11-07,11
/release/rl4150560257/?ref_=bo_yld_table_601,Nénette,"$3,740",3,"$18,009",Dec 22,https://pro.imdb.com/company/co0047947/boxoffice/?view=releases&ref_=mojo_yld_table_601&rf=mojo_yld_table_601,Kino International,2010-12-22,12
/release/rl3897984513/?ref_=bo_yld_table_602,Heartless,"$3,697",1,"$3,697",Nov 19,https://pro.imdb.com/company/co0015762/boxoffice/?view=releases&ref_=mojo_yld_table_602&rf=mojo_yld_table_602,IFC Films,2010-11-19,11
/release/rl795903489/?ref_=bo_yld_table_603,Smash His Camera,"$3,644",1,"$3,644",Jul 30,https://pro.imdb.com/company/co0134717/boxoffice/?view=releases&ref_=mojo_yld_table_603&rf=mojo_yld_table_603,Magnolia Pictures,2010-07-30,7
/release/rl3057878529/?ref_=bo_yld_table_604,American Grindhouse,"$3,598",2,"$5,529",Jun 18,https://pro.imdb.com/company/co0278117/boxoffice/?view=releases&ref_=mojo_yld_table_604&rf=mojo_yld_table_604,Lorber Films,2010-06-18,6
/release/rl2701493761/?ref_=bo_yld_table_605,Metal Messiah,"$3,563",1,"$3,476",Sep 16,-,-,2010-09-16,9
/release/rl106268161/?ref_=bo_yld_table_606,The Full Picture,"$3,467",1,"$3,467",Jun 11,-,-,2010-06-11,6
